#fuzzer,benchmark,driver,run,execs_done,fuzz_time
aflplusplus,openssl_16_6,x509,1,352819,572
aflplusplus,openssl_16_6,x509,8,336875,568
aflplusplus,openssl_16_6,x509,6,346508,572
aflplusplus,openssl_16_6,x509,9,336562,570
aflplusplus,openssl_16_6,x509,2,345465,572
aflplusplus,openssl_16_6,x509,5,349742,572
aflplusplus,openssl_16_6,x509,7,336166,570
aflplusplus,openssl_16_6,x509,4,355880,572
aflplusplus,openssl_20_3,bignum,0,7595,587
aflplusplus,openssl_20_3,bignum,3,38164,587
aflplusplus,openssl_20_3,bignum,1,85431,587
aflplusplus,openssl_20_3,bignum,8,52764,587
aflplusplus,openssl_20_3,bignum,6,30181,587
aflplusplus,openssl_20_3,bignum,9,64449,587
aflplusplus,openssl_20_3,bignum,2,47209,587
aflplusplus,openssl_20_3,bignum,5,32318,587
aflplusplus,openssl_20_3,bignum,7,22748,587
aflplusplus,openssl_20_3,bignum,4,18855,587
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,0,355855,404
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,3,351407,406
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,1,340539,395
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,8,330230,389
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,6,310605,396
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,9,340188,393
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,2,323433,404
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,5,346418,397
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,7,318928,400
aflplusplus,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,4,338090,413
aflplusplus,openssl_18_5,client,0,97003,491
aflplusplus,openssl_18_5,client,3,97648,492
aflplusplus,openssl_18_5,client,1,97881,491
aflplusplus,openssl_18_5,client,8,98301,490
aflplusplus,openssl_18_5,client,6,98913,490
aflplusplus,openssl_18_5,client,9,98143,489
aflplusplus,openssl_18_5,client,2,95761,490
aflplusplus,openssl_18_5,client,5,97808,486
aflplusplus,openssl_18_5,client,7,99086,489
aflplusplus,openssl_18_5,client,4,97266,490
aflplusplus,openssl_20_4,server,0,40491,464
aflplusplus,openssl_20_4,server,3,44197,463
aflplusplus,openssl_20_4,server,1,43243,463
aflplusplus,openssl_20_4,server,8,44117,454
aflplusplus,openssl_20_4,server,6,42444,464
aflplusplus,openssl_20_4,server,9,43869,463
aflplusplus,openssl_20_4,server,2,42848,464
aflplusplus,openssl_20_4,server,5,44381,463
aflplusplus,openssl_20_4,server,7,40757,462
aflplusplus,openssl_20_4,server,4,44225,464
aflplusplus,openssl_9_1,asn1,0,74304,473
aflplusplus,openssl_9_1,asn1,3,74111,470
aflplusplus,openssl_9_1,asn1,1,74882,470
aflplusplus,openssl_9_1,asn1,8,74653,467
aflplusplus,openssl_9_1,asn1,6,66522,466
aflplusplus,openssl_9_1,asn1,9,62657,466
aflplusplus,openssl_9_1,asn1,2,73248,469
aflplusplus,openssl_9_1,asn1,5,74576,469
aflplusplus,openssl_9_1,asn1,7,71486,467
aflplusplus,openssl_9_1,asn1,4,64699,470
