#fuzzer,benchmark,driver,run,execs_done,fuzz_time
ffd,openssl_20_4,server,7,25206,448
ffd,openssl_20_4,server,4,23944,450
ffd,openssl_9_1,asn1,0,28160,300
ffd,openssl_9_1,asn1,3,32949,299
ffd,openssl_9_1,asn1,1,21422,300
ffd,openssl_9_1,asn1,8,24721,299
ffd,openssl_9_1,asn1,6,20616,298
ffd,openssl_9_1,asn1,9,20271,298
ffd,openssl_9_1,asn1,2,20562,300
ffd,openssl_9_1,asn1,5,35783,298
ffd,openssl_9_1,asn1,7,25076,299
ffd,openssl_9_1,asn1,4,30412,294
